"the_day","month","year","keyword","EntryTitle","pullURL","subname","post_ID","EntryURL"
"2025-10-15",10,2025,"transgenderism","Fact Check: No, There Is Not A New Survey Showing Trans Identity Is Decreasing","erininthemorning.com","erininthemorning.com","fact check no there is not a new","https://www.erininthemorning.com/p/fact-check-no-there-is-not-a-new"
"2025-10-16",10,2025,"gender ideology","Inside Harmeet Dhillon's Civil Rights Revolution - The Free Press","thefp.com","thefp.com","inside harmeet dhillons civil rights","https://www.thefp.com/p/inside-harmeet-dhillons-civil-rights"
"2025-10-19",10,2025,"gender ideology","A War on Vulnerable Women: Paedophiles and Rapists in Australian Women's prisons","grahamlinehan.substack.com","grahamlinehan","a war on vulnerable women paedophiles","https://grahamlinehan.substack.com/p/a-war-on-vulnerable-women-paedophiles"
"2025-10-20",10,2025,"gender ideology","Federal Judge Rules In Favor Of Public Schools In 16 States That Refused To Comply With ...","erininthemorning.com","erininthemorning.com","federal judge rules in favor of public","https://www.erininthemorning.com/p/federal-judge-rules-in-favor-of-public"
"2025-10-23",10,2025,"gender ideology","Cumberland School Committee subcommittee takes up its “Policy Affecting Students Who ...","steveahlquist.substack.com","steveahlquist","cumberland school committee subcommittee","https://steveahlquist.substack.com/p/cumberland-school-committee-subcommittee?utm_source=substack&utm_medium=email&utm_content=share&action=share"
"2025-10-26",10,2025,"gender ideology","How Smart is the MAGA Intelligentsia? The Professors, Philosophers, and Trolls who ...","keenon.substack.com","keenon","how smart is the maga intelligentsia","https://keenon.substack.com/p/how-smart-is-the-maga-intelligentsia"
"2025-10-26",10,2025,"gender ideology","feminism and islam cannot live in the same mind - Substack","substack.com","substack.com","177100297","https://substack.com/home/post/p-177100297?source=queue"
"2025-10-28",10,2025,"gender ideology","The Shaky Science Behind Harm Reduction and Pediatric Gender Medicine - The Bureau","thebureau.news","thebureau.news","the shaky science behind harm reduction","https://www.thebureau.news/p/the-shaky-science-behind-harm-reduction"
"2025-10-29",10,2025,"gender ideology","Previewing the New Jersey and Virginia Governor Races: Part Two - The Liberal Patriot","liberalpatriot.com","liberalpatriot.com","previewing the new jersey and virginia 519","https://www.liberalpatriot.com/p/previewing-the-new-jersey-and-virginia-519/comments"
"2025-10-30",10,2025,"gender ideology","SCOOP: Trump Swaps Decorated Admiral With 33-Year-Old DOGEr - The Bulwark","thebulwark.com","thebulwark.com","scoop trump replaces admiral office naval research rothenhaus riley doge","https://www.thebulwark.com/p/scoop-trump-replaces-admiral-office-naval-research-rothenhaus-riley-doge?utm_source=substack&utm_medium=email&utm_content=share&action=share"
"2025-10-30",10,2025,"gender ideology","The ideological capture of Australian libraries - The Glinner Update","grahamlinehan.substack.com","grahamlinehan","the ideological capture of australian","https://grahamlinehan.substack.com/p/the-ideological-capture-of-australian"
"2025-10-30",10,2025,"gender ideology","Comments - Forecast for Democratic Party Renewal - The Liberal Patriot","liberalpatriot.com","liberalpatriot.com","forecast for democratic party renewal","https://www.liberalpatriot.com/p/forecast-for-democratic-party-renewal/comments"
"2025-11-01",11,2025,"gender ideology","Comments - TLP Weekend Edition (November 1-2, 2025) - The Liberal Patriot","liberalpatriot.com","liberalpatriot.com","tlp weekend edition november 1 2","https://www.liberalpatriot.com/p/tlp-weekend-edition-november-1-2/comments"
"2025-11-01",11,2025,"transgenderism","Comments - TLP Weekend Edition (November 1-2, 2025) - The Liberal Patriot","liberalpatriot.com","liberalpatriot.com","tlp weekend edition november 1 2","https://www.liberalpatriot.com/p/tlp-weekend-edition-november-1-2/comments"
"2025-11-02",11,2025,"gender ideology","Nutmeg's Week: Ellie Reeves, Róisín Murphy, Mark Kermode - The Glinner Update","grahamlinehan.substack.com","grahamlinehan","nutmegs week ellie reeves roisin","https://grahamlinehan.substack.com/p/nutmegs-week-ellie-reeves-roisin"
"2025-11-03",11,2025,"gender ideology","Hormones, Ideology, and the Cost of Dissent with Carole Hooven - The Free Press","thefp.com","thefp.com","hormones ideology and the cost of","https://www.thefp.com/p/hormones-ideology-and-the-cost-of"
"2025-11-03",11,2025,"gender ideology","Comments - How Should Democrats Moderate in 2026? - The Liberal Patriot","liberalpatriot.com","liberalpatriot.com","how should democrats moderate in","https://www.liberalpatriot.com/p/how-should-democrats-moderate-in/comments"
"2025-11-05",11,2025,"gender confusion","Buckle Up, America. The Zohran Era is Here - by Matt Taibbi - Racket News","racket.news","racket.news","buckle up america the zohran era","https://www.racket.news/p/buckle-up-america-the-zohran-era"
"2025-11-10",11,2025,"gender ideology","Michigan State Medical Society Greenlights Anti-Trans Hate Group Genspect to Teach Trans ...","erininthemorning.com","erininthemorning.com","michigan state medical society greenlights","https://www.erininthemorning.com/p/michigan-state-medical-society-greenlights"
"2025-11-10",11,2025,"transgenderism","Fear, Niceness, and “Gobbledegook” Behind BBC's Trump, Trans, and Race Scandal","public.news","public.news","fear niceness and gobbledegook behind","https://www.public.news/p/fear-niceness-and-gobbledegook-behind"
"2025-11-11",11,2025,"gender ideology","Some Tennessee Libraries Shut Down For “Emergency Closure” Over Transgender Books","erininthemorning.com","erininthemorning.com","some tennessee libraries shut down","https://www.erininthemorning.com/p/some-tennessee-libraries-shut-down"
"2025-11-12",11,2025,"gender ideology","The crisis at the BBC is no victory for the right - Stephen Daisley","stephendaisley.substack.com","stephendaisley","the crisis at the bbc is no victory","https://stephendaisley.substack.com/p/the-crisis-at-the-bbc-is-no-victory"
"2025-11-12",11,2025,"gender confusion","Some Tennessee Libraries Shut Down For “Emergency Closure” Over Transgender Books","erininthemorning.com","erininthemorning.com","some tennessee libraries shut down","https://www.erininthemorning.com/p/some-tennessee-libraries-shut-down"
"2025-11-12",11,2025,"transgenderism","Quiz: Guess the Real Headline - by Meghan Houser - The Contrarian","contrarian.substack.com","contrarian","quiz guess the real headline","https://contrarian.substack.com/p/quiz-guess-the-real-headline"
"2025-11-13",11,2025,"gender ideology","The Great Affordability-Washing of the Democrats - The Liberal Patriot","liberalpatriot.com","liberalpatriot.com","the great affordability washing of","https://www.liberalpatriot.com/p/the-great-affordability-washing-of"
"2025-11-16",11,2025,"gender ideology","A Manifesto for Liberal Trans Activism - by Jamie Paul","persuasion.community","persuasion.community","a manifesto for liberal trans activism","https://www.persuasion.community/p/a-manifesto-for-liberal-trans-activism"
"2023-10-30",10,2023,"gender ideology","Cardinal Eijk: 'I don't give up' - The Pillar","pillarcatholic.com","pillarcatholic.com","cardinal eijk i dont give up","https://www.pillarcatholic.com/p/cardinal-eijk-i-dont-give-up"
"2023-11-01",11,2023,"gender ideology","Moms For 'Liberty' Blameless In Library And School Bomb Threats Made By Anti-Trans ... - Wonkette","wonkette.com","wonkette.com","moms for liberty blameless in library","https://www.wonkette.com/p/moms-for-liberty-blameless-in-library"
"2023-11-01",11,2023,"transgenderism","A new authoritarianism puts truly free debate in peril - Reaction","reaction.life","reaction.life",NA,"https://reaction.life/new-authoritarianism-free-speech/"
"2023-11-07",11,2023,"gender ideology","Moms For Liberty Trying To Get School Librarians Arrested For Letting Teens Check Out 'Porn'","wonkette.com","wonkette.com","moms for liberty trying to get school","https://www.wonkette.com/p/moms-for-liberty-trying-to-get-school"
"2023-05-09",5,2023,"gender ideology","Parents raise 'epic' book problem in Catholic schools - The Pillar","pillarcatholic.com","pillarcatholic.com","parents raise epic book problem in","https://www.pillarcatholic.com/p/parents-raise-epic-book-problem-in"
"2025-01-06",1,2025,"gender ideology","The homeless system is at capacity, and freezing temperatures make the need for a Public ...","steveahlquist.substack.com","steveahlquist","the homeless system is at capacity","https://steveahlquist.substack.com/p/the-homeless-system-is-at-capacity"
"2025-01-06",1,2025,"gender ideology","I am made entirely of flaws stitched together with good intentions. - Substack","substack.com","substack.com","154203598","https://substack.com/home/post/p-154203598?utm_campaign=post&utm_medium=web"
"2025-01-07",1,2025,"gender ideology","“To the Finland Station” - by Branko Milanovic - Substack","substack.com","substack.com","154314347","https://substack.com/home/post/p-154314347?utm_campaign=post&utm_medium=web"
"2025-01-07",1,2025,"gender ideology","""Democratic congresswomen should support Nancy Mace's women's rights bills"" - Substack","substack.com","substack.com","154340275","https://substack.com/home/post/p-154340275?utm_campaign=post&utm_medium=web"
"2025-01-08",1,2025,"gender ideology","Providence City Councilors open Council Chamber for overnight warmth during Polar Vortex","steveahlquist.substack.com","steveahlquist","providence city councilors open council","https://steveahlquist.substack.com/p/providence-city-councilors-open-council"
"2025-01-08",1,2025,"gender ideology","Why It's Wrong to Transition Kids - Inspecting Gender - Substack","substack.com","substack.com","153989213","https://substack.com/home/post/p-153989213?utm_campaign=post&utm_medium=web"
"2025-01-08",1,2025,"transgenderism","It's easy, but lazy, to blame feminism for, well, just about everything - Substack","substack.com","substack.com","154419988","https://substack.com/home/post/p-154419988?utm_campaign=post&utm_medium=web"
"2025-01-09",1,2025,"gender ideology","Bandai Namco Reveals 'Freedom Wars Remastered' Is Infected With DEI Agenda - Substack","substack.com","substack.com","154401395","https://substack.com/home/post/p-154401395?utm_campaign=post&utm_medium=web"
"2025-01-09",1,2025,"gender ideology","Statement regarding Governor McKee's comments on homelessness and Haus of Codec","steveahlquist.substack.com","steveahlquist","haus of codec statement regarding","https://steveahlquist.substack.com/p/haus-of-codec-statement-regarding"
"2025-01-10",1,2025,"transgenderism","Fin: With 'The Brutalist' and 'Emilia Perez,' the Golden Globes honor the best and the worst","stephensilver.substack.com","stephensilver","fin with the brutalist and emilia","https://stephensilver.substack.com/p/fin-with-the-brutalist-and-emilia"
"2025-01-10",1,2025,"gender ideology","UnMuted Episode 22: a lively conversation with journalist Brandon Showalter - Substack","substack.com","substack.com","154358502","https://substack.com/home/post/p-154358502?utm_campaign=post&utm_medium=web"
"2025-01-11",1,2025,"gender ideology","A new report from The Sentencing Project demonstrates alarming data on long-term imprisonment","steveahlquist.substack.com","steveahlquist","a new report from the sentencing","https://steveahlquist.substack.com/p/a-new-report-from-the-sentencing"
"2025-01-11",1,2025,"transgenderism","Zuckerberg's sudden censorship thaw is not free speech - Substack","substack.com","substack.com","154576177","https://substack.com/home/post/p-154576177?utm_campaign=post&utm_medium=web"
"2025-01-11",1,2025,"gender ideology","General Assembly will not overturn Governor McKee's veto of Nursing Home Workforce ...","steveahlquist.substack.com","steveahlquist","general assembly will not overturn","https://steveahlquist.substack.com/p/general-assembly-will-not-overturn"
"2025-01-11",1,2025,"gender ideology","Christian Nationalists have plans for Rhode Island - Steve Ahlquist","steveahlquist.substack.com","steveahlquist","christian nationalists have plans","https://steveahlquist.substack.com/p/christian-nationalists-have-plans?utm_source=substack&utm_medium=email&utm_content=share&action=share"
"2025-01-11",1,2025,"gender ideology","Turning Three and Four Year Olds Into Little Adults","substack.com","substack.com","154509986","https://substack.com/home/post/p-154509986?utm_campaign=post&utm_medium=web"
"2025-01-10",1,2025,"gender ideology","Is Governor McKee looking to retaliate against homelessness service providers who question him?","substack.com","substack.com","154564370","https://substack.com/home/post/p-154564370?utm_campaign=post&utm_medium=web"
"2025-01-12",1,2025,"gender ideology","Praise for the unnamed volunteers who made the Providence emergency shelter happen","steveahlquist.substack.com","steveahlquist","jackie goldman praise for the unamed","https://steveahlquist.substack.com/p/jackie-goldman-praise-for-the-unamed"
"2025-01-12",1,2025,"gender ideology","Trump, MAGA, and the Breaking of the American Mind - Substack","substack.com","substack.com","154564393","https://substack.com/home/post/p-154564393?utm_campaign=post&utm_medium=web"
"2025-01-13",1,2025,"transgenderism","The Spirits and Demons Burned Los Angeles - Substack","substack.com","substack.com","154698412","https://substack.com/home/post/p-154698412?utm_campaign=post&utm_medium=web"
"2025-01-13",1,2025,"gender ideology","The first annual People's State of the State is Tuesday night at 6 pm at the Rhode Island State House","substack.com","substack.com","154762677","https://substack.com/home/post/p-154762677?utm_campaign=post&utm_medium=web"
"2025-01-13",1,2025,"gender ideology","The Trans Inclusion Controversy That Took Over La Leche League w/Helen Joyce & Marian ...","substack.com","substack.com","154774143","https://substack.com/home/post/p-154774143?utm_campaign=post&utm_medium=web"
"2025-01-13",1,2025,"gender ideology","Senate Leaders join call for State of Emergency to assist those experiencing homelessness","substack.com","substack.com","154787618","https://substack.com/home/post/p-154787618?utm_campaign=post&utm_medium=web"
"2025-01-13",1,2025,"gender ideology","Senate Leaders join call for State of Emergency to assist those experiencing homelessness","steveahlquist.substack.com","steveahlquist","senate leaders join call for state","https://steveahlquist.substack.com/p/senate-leaders-join-call-for-state"
"2025-01-14",1,2025,"gender ideology","Our Heterodox Moment - by Sam Kahn - Persuasion | Yascha Mounk","persuasion.community","persuasion.community","our heterodox moment","https://www.persuasion.community/p/our-heterodox-moment/comments"
"2025-01-14",1,2025,"gender ideology","Don't Say Gay Reaches Ohio - by Crip Dyke - Wonkette - Substack","substack.com","substack.com","154771338","https://substack.com/home/post/p-154771338?utm_campaign=post&utm_medium=web"
"2025-01-14",1,2025,"gender ideology","New Poll Sees Gamers Overwhelmingly Reject Body Type A And B Options, Want Male And Female","substack.com","substack.com","154848129","https://substack.com/home/post/p-154848129?utm_campaign=post&utm_medium=web"
"2025-01-15",1,2025,"gender ideology","The People's State of the State calls for an unhoused state of emergency and a tax ... - Steve Ahlquist","steveahlquist.substack.com","steveahlquist","the peoples state of the state calls","https://steveahlquist.substack.com/p/the-peoples-state-of-the-state-calls"
"2025-01-15",1,2025,"gender ideology","How Gender Ideology Breaks Medicine, Science, and Society - Substack","substack.com","substack.com","154698970","https://substack.com/home/post/p-154698970?utm_campaign=post&utm_medium=web"
"2025-01-15",1,2025,"gender ideology","Analyzing the Dangers of Gender Identity Confusion and Its Link to Violence - Substack","substack.com","substack.com","154902947","https://substack.com/home/post/p-154902947?utm_campaign=post&utm_medium=web"
"2025-01-15",1,2025,"transgenderism","Analyzing the Dangers of Gender Identity Confusion and Its Link to Violence - Substack","substack.com","substack.com","154902947","https://substack.com/home/post/p-154902947?utm_campaign=post&utm_medium=web"
"2025-01-16",1,2025,"gender ideology","The EU refuses to change course on gender","substack.com","substack.com","154936236","https://substack.com/home/post/p-154936236?utm_campaign=post&utm_medium=web"
"2025-01-16",1,2025,"gender ideology","Sexed: My review of Susanna Rustin's book on feminism - Substack","substack.com","substack.com","154938731","https://substack.com/home/post/p-154938731?utm_campaign=post&utm_medium=web"
"2025-01-16",1,2025,"gender ideology","Julie Bindel on grooming gangs - The Knight Tube - Substack","substack.com","substack.com","154968840","https://substack.com/home/post/p-154968840?utm_campaign=post&utm_medium=web"
"2025-01-16",1,2025,"transgenderism","DEI and Transgenderism corrupts CIA - ColonelRETJohn - Substack","substack.com","substack.com","154837089","https://substack.com/home/post/p-154837089?utm_campaign=post&utm_medium=web"
"2025-01-17",1,2025,"gender ideology","Legislators once again introduce the ""millionaire's tax"" - Steve Ahlquist","steveahlquist.substack.com","steveahlquist","legislators once again introduce","https://steveahlquist.substack.com/p/legislators-once-again-introduce?utm_source=substack&utm_medium=email&utm_content=share&action=share"
"2025-01-17",1,2025,"transgenderism","#635: Should America Apologize to Gay People? - Substack","substack.com","substack.com","155023146","https://substack.com/home/post/p-155023146?utm_campaign=post&utm_medium=web"
"2025-01-17",1,2025,"transgenderism","Milei the Mandalorian - by Michael Smith - Substack","substack.com","substack.com","155017230","https://substack.com/home/post/p-155017230?utm_campaign=post&utm_medium=web"
"2025-01-17",1,2025,"transgenderism","The humiliation of the Brits - by Laura Perrins - Substack","substack.com","substack.com","155002685","https://substack.com/home/post/p-155002685?utm_campaign=post&utm_medium=web"
"2025-01-18",1,2025,"gender ideology","RI House introduces legislation to increase Rhode Island's minimum wage from $15 to $20 ...","steveahlquist.substack.com","steveahlquist","ri house introduces legislation to","https://steveahlquist.substack.com/p/ri-house-introduces-legislation-to"
"2025-01-18",1,2025,"gender ideology","How Loneliness Fuels Dangerous Ideology - Inspecting Gender - Substack","substack.com","substack.com","154923996","https://substack.com/home/post/p-154923996?utm_campaign=post&utm_medium=web"
"2025-01-18",1,2025,"gender ideology","Rhode Island marches and rallies against the Trump Agenda - Steve Ahlquist - Substack","steveahlquist.substack.com","steveahlquist","rhode island marches and rallies","https://steveahlquist.substack.com/p/rhode-island-marches-and-rallies?utm_source=substack&utm_medium=email&utm_content=share&action=share"
"2025-01-18",1,2025,"gender ideology","RI House introduces legislation to increase Rhode Island's minimum wage from $15 to $20 ...","substack.com","substack.com","155103517","https://substack.com/home/post/p-155103517?utm_campaign=post&utm_medium=web"
"2025-01-19",1,2025,"transgenderism","Who can say it? (Part 3) - DAVID - Substack","substack.com","substack.com","153424339","https://substack.com/home/post/p-153424339?utm_campaign=post&utm_medium=web"
"2025-01-20",1,2025,"gender ideology","EXCLUSIVE: Trump's New Executive Order on 'Male and Female' - The Free Press","thefp.com","thefp.com","trumps day one executive order male female gender ideology pronouns","https://www.thefp.com/p/trumps-day-one-executive-order-male-female-gender-ideology-pronouns?hide_intro_popup=true&open=false"
"2025-01-20",1,2025,"gender ideology","Genspect on President Trump's Executive Order on Gender Ideology in US Federal Policy","substack.com","substack.com","155303591","https://substack.com/home/post/p-155303591?utm_campaign=post&utm_medium=web"
"2025-01-21",1,2025,"transgenderism","Putting an End to Transmania - by Stuart Schneiderman - Substack","substack.com","substack.com","155332687","https://substack.com/home/post/p-155332687?utm_campaign=post&utm_medium=web"
"2025-01-22",1,2025,"transgenderism","Cleaning house at Foggy Bottom - ColonelRETJohn - Substack","substack.com","substack.com","155358692","https://substack.com/home/post/p-155358692?utm_campaign=post&utm_medium=web"
"2025-01-22",1,2025,"transgenderism","Mel K & Jennifer Bilek | The 11th Hour: Transsexual/Transgender/Transhuman - Substack","substack.com","substack.com","155486646","https://substack.com/home/post/p-155486646?utm_campaign=post&utm_medium=web"
"2025-01-24",1,2025,"transgenderism","Is Mercy No Longer... Christian? - Substack","substack.com","substack.com","155561828","https://substack.com/home/post/p-155561828?utm_campaign=post&utm_medium=web"
"2025-01-24",1,2025,"transgenderism","Who Defines Christianity? - by Logan Joseph Ramsey - Substack","substack.com","substack.com","155612088","https://substack.com/home/post/p-155612088?utm_campaign=post&utm_medium=web"
"2025-01-25",1,2025,"transgenderism","They/Them - by Ted Bauer - What Is Even Happening? - Substack","substack.com","substack.com","155616078","https://substack.com/home/post/p-155616078?utm_campaign=post&utm_medium=web"
"2025-01-25",1,2025,"gender confusion","Home | Substack","substack.com","substack.com","155650904","https://substack.com/home/post/p-155650904"
"2025-01-25",1,2025,"gender ideology","Comments - Eithan Haim: 'We Took On the Federal Leviathan and We Won' - The Free Press","thefp.com","thefp.com","eithan haim we took on the federal","https://www.thefp.com/p/eithan-haim-we-took-on-the-federal/comments"
"2025-01-25",1,2025,"gender ideology","The zombie movement still stalking our screens - Substack","substack.com","substack.com","154622414","https://substack.com/home/post/p-154622414?utm_campaign=post&utm_medium=web"
"2025-01-25",1,2025,"gender ideology","Dreaming About Going Back to the Land? I Did It. - The Free Press","thefp.com","thefp.com","larissa phillips going back to farm from brooklyn","https://www.thefp.com/p/larissa-phillips-going-back-to-farm-from-brooklyn"
"2025-01-25",1,2025,"transgenderism","Saturday Links - by Micah Mattix - Prufrock - Substack","substack.com","substack.com","155687185","https://substack.com/home/post/p-155687185?utm_campaign=post&utm_medium=web"
"2025-01-26",1,2025,"gender ideology","The Hidden Cost of Gender Transition - Substack","substack.com","substack.com","155590876","https://substack.com/home/post/p-155590876?utm_campaign=post&utm_medium=web"
"2025-01-26",1,2025,"gender ideology","Why Getting Rid Of The World Health Organization Is A Benefit To Humanity's Well Being","substack.com","substack.com","155700662","https://substack.com/home/post/p-155700662?utm_campaign=post&utm_medium=web"
"2025-01-26",1,2025,"gender ideology","Make America Pro-Life Again - Fr Calvin Robinson - Substack","substack.com","substack.com","155761724","https://substack.com/home/post/p-155761724?utm_campaign=post&utm_medium=web"
"2025-01-27",1,2025,"gender ideology","Trans woman in prison sues over Trump's anti-trans ""sex"" definition order - Substack","substack.com","substack.com","155793678","https://substack.com/home/post/p-155793678?utm_campaign=post&utm_medium=web"
"2025-01-27",1,2025,"gender ideology","We All Lose in Trump's War Against Trans Americans - The Bulwark","thebulwark.com","thebulwark.com","we all lose in trump war against trans americans","https://www.thebulwark.com/p/we-all-lose-in-trump-war-against-trans-americans"
"2025-01-27",1,2025,"transgenderism","A Long Week - by Drexel King - Substack","substack.com","substack.com","154496162","https://substack.com/home/post/p-154496162?utm_campaign=post&utm_medium=web"
"2025-01-27",1,2025,"gender ideology","The Old Religions Fell in a Single Day - Substack","substack.com","substack.com","155677430","https://substack.com/home/post/p-155677430?utm_campaign=post&utm_medium=web"
"2025-01-27",1,2025,"gender ideology","Sometimes an Act of Courage Changes Everything - Substack","substack.com","substack.com","155686163","https://substack.com/home/post/p-155686163?utm_campaign=post&utm_medium=web"
"2025-01-27",1,2025,"gender confusion","The Politics of Enthusiasm, and How it Matters in Everyday Life - Substack","substack.com","substack.com","155844114","https://substack.com/home/post/p-155844114?utm_campaign=post&utm_medium=web"
"2025-01-28",1,2025,"gender confusion","The Aftermath of Gender Identity Ideology - Substack","substack.com","substack.com","153215540","https://substack.com/home/post/p-153215540?utm_campaign=post&utm_medium=web"
"2025-01-28",1,2025,"gender confusion","munchausen by medical board - by el gato malo - Substack","substack.com","substack.com","152618906","https://substack.com/home/post/p-152618906?utm_campaign=post&utm_medium=web"
"2025-01-29",1,2025,"gender ideology","Gender Ideology Took My Beloved Children - Substack","substack.com","substack.com","155837931","https://substack.com/home/post/p-155837931?utm_campaign=post&utm_medium=web"
"2025-01-29",1,2025,"transgenderism","New Trump memo claims authority to ignore Congress - Popular Information","popular.info","popular.info","new trump memo claims authority to","https://popular.info/p/new-trump-memo-claims-authority-to"
"2025-01-29",1,2025,"gender ideology","In House: Link Lauren Is FED UP With Fake News, Gender Ideology, Blake Lively, Harry & Meghan...","substack.com","substack.com","155721431","https://substack.com/home/post/p-155721431?utm_campaign=post&utm_medium=web"
"2025-01-30",1,2025,"gender confusion","Fried Green Tomatoes at the Whistle Stop Café - Substack","substack.com","substack.com","155872329","https://substack.com/home/post/p-155872329?utm_campaign=post&utm_medium=web"
"2025-01-30",1,2025,"transgenderism","Assume the Crash Position - Michael Ian Black - Substack","substack.com","substack.com","156112548","https://substack.com/home/post/p-156112548?utm_campaign=post&utm_medium=web"
"2025-01-31",1,2025,"transgenderism","“Trump Freezes Federal Grants, Blocks Biden's DEI And Climate Spending Splurge” by ... - Substack","substack.com","substack.com","156059904","https://substack.com/home/post/p-156059904?utm_campaign=post&utm_medium=web"
"2025-01-31",1,2025,"gender ideology","Abigail Shrier: How the Gender Fever Finally Broke - The Free Press","thefp.com","thefp.com","abigail shrier how the gender fever broke trump executive order","https://www.thefp.com/p/abigail-shrier-how-the-gender-fever-broke-trump-executive-order?utm_campaign=email-post&r=2k67t&utm_source=substack&utm_medium=email"
"2025-01-31",1,2025,"transgenderism","Eliminate Eliminationism from the Trans Question - Substack","substack.com","substack.com","156161335","https://substack.com/home/post/p-156161335?utm_campaign=post&utm_medium=web"
"2025-02-01",2,2025,"gender ideology","""I Really Wanted My Dad Back"" - Inspecting Gender - Substack","substack.com","substack.com","156190282","https://substack.com/home/post/p-156190282?utm_campaign=post&utm_medium=web"
"2024-11-25",11,2024,"gender ideology","Homeless advocay groups send letter to Cranston City Council urging rejection of Mayor's ...","steveahlquist.substack.com","steveahlquist","homeless advocay groups send letter","https://steveahlquist.substack.com/p/homeless-advocay-groups-send-letter"
"2024-11-27",11,2024,"gender ideology","Why We Shouldn't Teach Gender Ideology - Substack","substack.com","substack.com","152179872","https://substack.com/home/post/p-152179872?utm_campaign=post&utm_medium=web"
"2024-11-27",11,2024,"gender ideology","Former 'World of Warcraft' Developer Admits To Trying To Push Pronoun Selector In ... - Substack","substack.com","substack.com","152243074","https://substack.com/home/post/p-152243074?utm_campaign=post&utm_medium=web"
"2024-11-27",11,2024,"gender ideology","God Of War' Director David Jaffe Appears To Admit To Abusing His Child - Substack","substack.com","substack.com","152247892","https://substack.com/home/post/p-152247892?utm_campaign=post&utm_medium=web"
"2024-11-27",11,2024,"gender confusion","Friend or Foe: Which best describes Dr. Laura Edwards-Leeper and Dr. Erica Anderson? Part 2","substack.com","substack.com","151666168","https://substack.com/home/post/p-151666168?utm_campaign=post&utm_medium=web"
"2024-11-28",11,2024,"gender ideology","God Of War' Director David Jaffe Blames YouTube Grifters For Killing 'Dragon Age","substack.com","substack.com","152287749","https://substack.com/home/post/p-152287749?utm_campaign=post&utm_medium=web"
"2024-11-28",11,2024,"transgenderism","God Of War' Director David Jaffe Blames YouTube Grifters For Killing 'Dragon Age","substack.com","substack.com","152287749","https://substack.com/home/post/p-152287749?utm_campaign=post&utm_medium=web"
"2024-11-28",11,2024,"gender ideology","Women & Infants Hospital workforce votes to authorize Unfair Labor Practice Strike on December 12","steveahlquist.substack.com","steveahlquist","women and infants hospital workforce","https://steveahlquist.substack.com/p/women-and-infants-hospital-workforce"
"2024-11-28",11,2024,"gender ideology","Ideological capture at the IOP - SEEN in Publishing - Substack","substack.com","substack.com","152295194","https://substack.com/home/post/p-152295194?utm_campaign=post&utm_medium=web"
"2024-11-29",11,2024,"gender ideology","God Of War' Director David Jaffe Defends 'Avowed' Art Director Matt Hansen - Substack","substack.com","substack.com","152317815","https://substack.com/home/post/p-152317815?utm_campaign=post&utm_medium=web"
"2024-11-29",11,2024,"gender ideology","The End of Wokeness In The US Military - Libs of TikTok - Substack","substack.com","substack.com","152250591","https://substack.com/home/post/p-152250591?utm_campaign=post&utm_medium=web"
"2024-11-30",11,2024,"transgenderism","God Of War' Creator Melts Down And Spazzes Out After Vara Dark Roasts Him - Substack","substack.com","substack.com","152360796","https://substack.com/home/post/p-152360796?utm_campaign=post&utm_medium=web"
"2024-11-30",11,2024,"gender ideology","The Long Distance Runner - by Dusty Masterson - Substack","substack.com","substack.com","152318949","https://substack.com/home/post/p-152318949?utm_campaign=post&utm_medium=web"
"2024-12-01",12,2024,"gender ideology","Inside The Lords: assisted dying, mental health orders and other moral conundrums","substack.com","substack.com","152371481","https://substack.com/home/post/p-152371481?utm_campaign=post&utm_medium=web"
"2024-12-01",12,2024,"gender confusion","Inside The Lords: assisted dying, mental health orders and other moral conundrums","substack.com","substack.com","152371481","https://substack.com/home/post/p-152371481?utm_campaign=post&utm_medium=web"
"2024-12-02",12,2024,"gender ideology","How Scouting went Woke - Matt Goodwin - Substack","substack.com","substack.com","152325450","https://substack.com/home/post/p-152325450?utm_campaign=post&utm_medium=web"
"2024-12-02",12,2024,"gender ideology","Protesters call for consumer strike in support of a permanent ceasefire in Palestine ... - Steve Ahlquist","steveahlquist.substack.com","steveahlquist","protesters call for consumer strike","https://steveahlquist.substack.com/p/protesters-call-for-consumer-strike"
"2024-12-02",12,2024,"transgenderism","THE SHOW NOTES: Biden Pardons Biden, FBI Director, & Syria's Civil War - Substack","substack.com","substack.com","152445430","https://substack.com/home/post/p-152445430?utm_campaign=post&utm_medium=web"
"2024-12-02",12,2024,"gender ideology","Twisted Metal' Director David Jaffe Says 'Avowed' Developers Are ""Just Trying To Work"" As ...","substack.com","substack.com","152459086","https://substack.com/home/post/p-152459086?utm_campaign=post&utm_medium=web"
"2024-12-03",12,2024,"gender ideology","Senator Jack Reed shares insights on the election and the future - Steve Ahlquist - Substack","steveahlquist.substack.com","steveahlquist","senator jack reed shares insights","https://steveahlquist.substack.com/p/senator-jack-reed-shares-insights"
"2024-12-03",12,2024,"transgenderism","""Celebrate Us, Or Else!"" - The James Macpherson Report - Substack","substack.com","substack.com","152297051","https://substack.com/home/post/p-152297051?utm_campaign=post&utm_medium=web"
"2024-12-03",12,2024,"gender ideology","Paul Cuffee Lower School educators vote overwhelmingly to join RIFTHP - Steve Ahlquist","steveahlquist.substack.com","steveahlquist","paul cuffee lower school educators","https://steveahlquist.substack.com/p/paul-cuffee-lower-school-educators"
