"the_day","month","year","keyword","EntryTitle","pullURL","subname","post_ID","EntryURL"
2025-01-02,1,2025,"biological sex","Republicans Release Top Bill Priorities In Rules Package. #1 Priority? Trans People. - Substack","substack.com","substack.com","153999756","https://substack.com/home/post/p-153999756?utm_campaign=post&utm_medium=web"
2025-01-03,1,2025,"transgender","Election Grief: ""Our grief was their tool of oppression"" - Substack","substack.com","substack.com","151942800","https://substack.com/home/post/p-151942800?utm_campaign=post&utm_medium=web"
2025-01-03,1,2025,"biological sex","The House GOP's First Test - by Jay Kuo - Substack","substack.com","substack.com","154078043","https://substack.com/home/post/p-154078043?utm_campaign=post&utm_medium=web"
2025-01-03,1,2025,"biological sex","The Betrayal of Safeguarding - by Genspect - Substack","substack.com","substack.com","153725172","https://substack.com/home/post/p-153725172?utm_campaign=post&utm_medium=web"
2025-01-03,1,2025,"gender identity","Adult Conversations - by Ben Cohen - The Banter - Substack","substack.com","substack.com","153989967","https://substack.com/home/post/p-153989967?utm_campaign=post&utm_medium=web"
2024-07-15,7,2024,"transgender","Book banner Jeffrey LeBlanc is running for Smithfield School Committee - Steve Ahlquist","steveahlquist.substack.com","steveahlquist","book banner jeffrey leblanc is running","https://steveahlquist.substack.com/p/book-banner-jeffrey-leblanc-is-running"
2024-07-15,7,2024,"gender identity","Book banner Jeffrey LeBlanc is running for Smithfield School Committee - Steve Ahlquist","steveahlquist.substack.com","steveahlquist","book banner jeffrey leblanc is running","https://steveahlquist.substack.com/p/book-banner-jeffrey-leblanc-is-running"
2024-07-27,7,2024,"transgender","On Thursday, anti-trans bigotry went to Pawtucket to die - Steve Ahlquist","steveahlquist.substack.com","steveahlquist","on thursday anti trans bigotry went","https://steveahlquist.substack.com/p/on-thursday-anti-trans-bigotry-went"
2024-11-22,11,2024,"gender identity","Real World Well-Being: LGTBQ+ Sexuality, Gender Identity, and Development - Substack","substack.com","substack.com","152018470","https://substack.com/home/post/p-152018470?utm_campaign=post&utm_medium=web"
2024-11-23,11,2024,"biological sex","The Word is Woman #53 - The Mule by Milli Hill - Substack","substack.com","substack.com","152053335","https://substack.com/home/post/p-152053335?utm_campaign=post&utm_medium=web"
2024-11-23,11,2024,"transgender","Representatives Amo and Magaziner issue statement on US Capital Building transgender ...","steveahlquist.substack.com","steveahlquist","representatives amo and magaziner","https://steveahlquist.substack.com/p/representatives-amo-and-magaziner"
2024-11-23,11,2024,"gender identity","Representatives Amo and Magaziner issue statement on US Capital Building transgender ...","steveahlquist.substack.com","steveahlquist","representatives amo and magaziner","https://steveahlquist.substack.com/p/representatives-amo-and-magaziner"
2024-11-24,11,2024,"transgender","Representatives Amo and Magaziner issue statement on US Capital Building transgender ...","steveahlquist.substack.com","steveahlquist","representatives amo and magaziner","https://steveahlquist.substack.com/p/representatives-amo-and-magaziner/comments"
2024-11-24,11,2024,"gender identity","Can We Talk About This? - by Charlie Sykes - Substack","substack.com","substack.com","151598404","https://substack.com/home/post/p-151598404?utm_campaign=post&utm_medium=web"
2024-11-25,11,2024,"biological sex","What does 'woman' mean? - Joshua Rozenberg | Substack","rozenberg.substack.com","rozenberg","what does woman mean","https://rozenberg.substack.com/p/what-does-woman-mean"
2024-11-25,11,2024,"biological sex","Look WHO's in the classroom - World Council for Health - Substack","substack.com","substack.com","152064628","https://substack.com/home/post/p-152064628?utm_campaign=post&utm_medium=web"
2024-11-25,11,2024,"biological sex","Planned Action for LGBTQ+ & Allies in Response to Democrats Capitulating on Trans Rights","substack.com","substack.com","152148067","https://substack.com/home/post/p-152148067?utm_campaign=post&utm_medium=web"
2024-11-29,11,2024,"biological sex","questions to ponder before you die - Substack","substack.com","substack.com","152290675","https://substack.com/home/post/p-152290675?utm_campaign=post&utm_medium=web"
2024-11-30,11,2024,"gender identity","Reflections on For Women Scotland v Scottish Government from the point of view of a ... - Substack","substack.com","substack.com","152363129","https://substack.com/home/post/p-152363129?utm_campaign=post&utm_medium=web"
2024-11-30,11,2024,"gender identity","The Long Distance Runner - by Dusty Masterson - Substack","substack.com","substack.com","152318949","https://substack.com/home/post/p-152318949?utm_campaign=post&utm_medium=web"
2024-12-02,12,2024,"biological sex","Return to sender - gender:hacked by Eliza Mondegreen - Substack","substack.com","substack.com","152263350","https://substack.com/home/post/p-152263350?utm_campaign=post&utm_medium=web"
2024-12-02,12,2024,"biological sex","A Week in the War on Women: Monday 25th November - Sunday 1st December - Substack","substack.com","substack.com","152163306","https://substack.com/home/post/p-152163306?utm_campaign=post&utm_medium=web"
2024-12-02,12,2024,"biological sex","States Spent $165M+ on 'Transgender Treatments'","substack.com","substack.com","152461728","https://substack.com/home/post/p-152461728?utm_campaign=post&utm_medium=web"
2024-11-16,11,2024,"transgender","Providence Mayor Brett Smiley vows to protect the rights of transgender residents","steveahlquist.substack.com","steveahlquist","providence mayor brett smiley vows","https://steveahlquist.substack.com/p/providence-mayor-brett-smiley-vows"
2024-11-01,11,2024,"gender identity","Right-wing zealots are lying to you about Title IX and trans rights in Rhode Island","steveahlquist.substack.com","steveahlquist","right wing zealots are lying to you","https://steveahlquist.substack.com/p/right-wing-zealots-are-lying-to-you"
2024-09-27,9,2024,"gender identity","Residents defend sound and proven trans and gender-diverse student policies in North Providence","steveahlquist.substack.com","steveahlquist","residents defend sound and proven","https://steveahlquist.substack.com/p/residents-defend-sound-and-proven"
2024-10-02,10,2024,"biological sex","How Tim Walz got free speech very wrong at the Vice Presidential Debate - Substack","substack.com","substack.com","149725451","https://substack.com/home/post/p-149725451?source=queue&autoPlay=false"
2024-09-12,9,2024,"gender identity","Lincoln folks push back against anti-trans bigotry at school committee meeting - Steve Ahlquist","steveahlquist.substack.com","steveahlquist","lincoln folks push back against anti","https://steveahlquist.substack.com/p/lincoln-folks-push-back-against-anti"
2024-09-13,9,2024,"gender identity","East Providence turns out against anti-trans bigotry - Steve Ahlquist","steveahlquist.substack.com","steveahlquist","east providence turns out against","https://steveahlquist.substack.com/p/east-providence-turns-out-against"
2024-09-13,9,2024,"gender identity","Warwick defends their children from anti-trans bigots - Steve Ahlquist","steveahlquist.substack.com","steveahlquist","warwick defends their children from","https://steveahlquist.substack.com/p/warwick-defends-their-children-from"
2024-09-13,9,2024,"transgender","East Providence turns out against anti-trans bigotry - Steve Ahlquist","steveahlquist.substack.com","steveahlquist","east providence turns out against","https://steveahlquist.substack.com/p/east-providence-turns-out-against"
2024-09-15,9,2024,"gender identity","Judicial Notice (09.15.24): Things That Make You Go Hmmm","davidlat.substack.com","davidlat","nabanita nag judge pauline newman ballard spahr womble bond law firm mergers alexandra walsh","https://davidlat.substack.com/p/nabanita-nag-judge-pauline-newman-ballard-spahr-womble-bond-law-firm-mergers-alexandra-walsh"
2024-09-18,9,2024,"transgender","Westerly School Committee begins process of rewriting transgender student policy","steveahlquist.substack.com","steveahlquist","westerly school committee begins","https://steveahlquist.substack.com/p/westerly-school-committee-begins"
2024-09-18,9,2024,"gender identity","Westerly School Committee begins process of rewriting transgender student policy","steveahlquist.substack.com","steveahlquist","westerly school committee begins","https://steveahlquist.substack.com/p/westerly-school-committee-begins"
2024-09-04,9,2024,"biological sex","Comments - Equality, diversity and inclusion - A Lawyer Writes","rozenberg.substack.com","rozenberg","equality diversity and inclusion","https://rozenberg.substack.com/p/equality-diversity-and-inclusion/comments"
2024-09-08,9,2024,"transgender","The Womxn Project releases the Bodily Freedom Forever Index ahead of Tuesday's primary","steveahlquist.substack.com","steveahlquist","the womxn project releases the bodily","https://steveahlquist.substack.com/p/the-womxn-project-releases-the-bodily"
2024-09-08,9,2024,"gender identity","The Drowsy Chaperone' makes innocence irresistible - The Charlotte Ledger","charlotteledger.substack.com","charlotteledger","the drowsy chaperone makes innocence","https://charlotteledger.substack.com/p/the-drowsy-chaperone-makes-innocence?utm_source=substack&utm_medium=email&utm_content=share&action=share"
2024-09-09,9,2024,"transgender","Westerly School Committee moving forward with plan to edit district's transgender student policy","steveahlquist.substack.com","steveahlquist","westerly school committee moving","https://steveahlquist.substack.com/p/westerly-school-committee-moving"
2024-09-09,9,2024,"biological sex","Westerly School Committee moving forward with plan to edit district's transgender student policy","steveahlquist.substack.com","steveahlquist","westerly school committee moving","https://steveahlquist.substack.com/p/westerly-school-committee-moving"
2024-08-15,8,2024,"biological sex","West Warwick joins long list of communities rejecting anti-trans hate - Steve Ahlquist","steveahlquist.substack.com","steveahlquist","west warwick joins long list of communities","https://steveahlquist.substack.com/p/west-warwick-joins-long-list-of-communities"
2024-08-15,8,2024,"gender identity","West Warwick joins long list of communities rejecting anti-trans hate - Steve Ahlquist","steveahlquist.substack.com","steveahlquist","west warwick joins long list of communities","https://steveahlquist.substack.com/p/west-warwick-joins-long-list-of-communities"
2024-08-18,8,2024,"gender identity","Judicial Notice (08.18.24): On The Move - by David Lat","davidlat.substack.com","davidlat","camille vasquez sheppard mullin skadden arps","https://davidlat.substack.com/p/camille-vasquez-sheppard-mullin-skadden-arps"
2024-08-26,8,2024,"gender identity","Anti-trans student activists warmly received in North Smithfield - Steve Ahlquist","steveahlquist.substack.com","steveahlquist","anti trans student activists warmly","https://steveahlquist.substack.com/p/anti-trans-student-activists-warmly"
2024-08-07,8,2024,"gender identity","Foster-Glocester School Committee under pressure to repeal policy that protects trans students","steveahlquist.substack.com","steveahlquist","foster glocester school committee","https://steveahlquist.substack.com/p/foster-glocester-school-committee"
2024-06-28,6,2024,"gender identity","Cumberland, a leader in protecting trans students, resists hate and updates policy","steveahlquist.substack.com","steveahlquist","cumberland a leader in protecting","https://steveahlquist.substack.com/p/cumberland-a-leader-in-protecting"
2024-06-30,6,2024,"transgender","Anti-LGBTQ extremist group sending RI Senators to D.C. for training - Steve Ahlquist","steveahlquist.substack.com","steveahlquist","anti lgbtq extremist group sending","https://steveahlquist.substack.com/p/anti-lgbtq-extremist-group-sending"
2024-12-06,12,2024,"biological sex","David Greenberg On John Lewis And Civil Rights - Substack","substack.com","substack.com","150070859","https://substack.com/home/post/p-150070859?utm_campaign=post&utm_medium=web"
2024-12-07,12,2024,"biological sex","Boy, Girl, Boy - Richard Hanania's Newsletter - Substack","substack.com","substack.com","152424116","https://substack.com/home/post/p-152424116?utm_campaign=post&utm_medium=web"
2024-12-08,12,2024,"gender identity","Has the Association of Psychotherapists Aotearoa New Zealand (APANZ) forgotten what ...","substack.com","substack.com","152777086","https://substack.com/home/post/p-152777086?utm_campaign=post&utm_medium=web"
2024-12-09,12,2024,"gender identity","The 2024 RI LBGTQIA+ Needs and Experiences Assessment paints a mixed picture","steveahlquist.substack.com","steveahlquist","the 2024 ri lbgtqia needs and experiences","https://steveahlquist.substack.com/p/the-2024-ri-lbgtqia-needs-and-experiences"
2024-12-13,12,2024,"gender identity","Michigan Bill Could Allow Gender Changes on Birth Certificates Without Proof - Substack","substack.com","substack.com","153094984","https://substack.com/home/post/p-153094984?utm_campaign=post&utm_medium=web"
2024-12-13,12,2024,"biological sex","The Heretic Prophet' Voice Actress Wants Vile LGBTQ+ Agenda Normalized And Embraced","substack.com","substack.com","153079920","https://substack.com/home/post/p-153079920?utm_campaign=post&utm_medium=web"
2024-12-13,12,2024,"biological sex","The hollowness of tech politics - by ev (she/they) - Substack","substack.com","substack.com","152413791","https://substack.com/home/post/p-152413791?utm_campaign=post&utm_medium=web"
2024-12-14,12,2024,"gender identity","We Don't Have The Magic Solution - by Genspect - Substack","substack.com","substack.com","152970205","https://substack.com/home/post/p-152970205?utm_campaign=post&utm_medium=web"
2024-12-15,12,2024,"gender identity","Extra! Extra! 12/15 - by Jessica Craven - Substack","substack.com","substack.com","152857144","https://substack.com/home/post/p-152857144?utm_campaign=post&utm_medium=web"
2024-12-16,12,2024,"transgender","The Supreme Court case on transgender care has big implications for women - Substack","substack.com","substack.com","153143322","https://substack.com/home/post/p-153143322?utm_campaign=post&utm_medium=web"
2024-12-16,12,2024,"gender identity","I will no longer use the word ""gender"" - by Jennifer Sey - Substack","substack.com","substack.com","153175861","https://substack.com/home/post/p-153175861?utm_campaign=post&utm_medium=web"
2024-12-16,12,2024,"biological sex","Birds of a Feather: A Guide to Selective Outrage - Substack","substack.com","substack.com","153066797","https://substack.com/home/post/p-153066797?utm_campaign=post&utm_medium=web"
2024-12-17,12,2024,"biological sex","Muppet Christmas Carol - by Dusty Masterson - Substack","substack.com","substack.com","153170002","https://substack.com/home/post/p-153170002?utm_campaign=post&utm_medium=web"
2024-11-22,11,2024,"gender identity","Real World Well-Being: LGTBQ+ Sexuality, Gender Identity, and Development - Substack","substack.com","substack.com","152018470","https://substack.com/home/post/p-152018470?utm_campaign=post&utm_medium=web"
2024-11-22,11,2024,"biological sex","Nancy Mace's Federal Trans Bathroom Ban Would Apply To Major Airports, Hindering Travel","substack.com","substack.com","152028010","https://substack.com/home/post/p-152028010?utm_campaign=post&utm_medium=web"
2024-11-23,11,2024,"biological sex","The Word is Woman #53 - The Mule by Milli Hill - Substack","substack.com","substack.com","152053335","https://substack.com/home/post/p-152053335?utm_campaign=post&utm_medium=web"
2024-11-23,11,2024,"gender identity","Representatives Amo and Magaziner issue statement on US Capital Building transgender ...","steveahlquist.substack.com","steveahlquist","representatives amo and magaziner","https://steveahlquist.substack.com/p/representatives-amo-and-magaziner"
2024-11-23,11,2024,"transgender","Representatives Amo and Magaziner issue statement on US Capital Building transgender ...","steveahlquist.substack.com","steveahlquist","representatives amo and magaziner","https://steveahlquist.substack.com/p/representatives-amo-and-magaziner"
2024-11-24,11,2024,"transgender","Representatives Amo and Magaziner issue statement on US Capital Building transgender ...","steveahlquist.substack.com","steveahlquist","representatives amo and magaziner","https://steveahlquist.substack.com/p/representatives-amo-and-magaziner/comments"
2024-11-24,11,2024,"gender identity","Can We Talk About This? - by Charlie Sykes - Substack","substack.com","substack.com","151598404","https://substack.com/home/post/p-151598404?utm_campaign=post&utm_medium=web"
2024-11-25,11,2024,"biological sex","What does 'woman' mean? - Joshua Rozenberg | Substack","rozenberg.substack.com","rozenberg","what does woman mean","https://rozenberg.substack.com/p/what-does-woman-mean"
2024-11-25,11,2024,"biological sex","Planned Action for LGBTQ+ & Allies in Response to Democrats Capitulating on Trans Rights","substack.com","substack.com","152148067","https://substack.com/home/post/p-152148067?utm_campaign=post&utm_medium=web"
2024-11-28,11,2024,"biological sex","The evolution of male inclusion in women's sports - Substack","substack.com","substack.com","151985281","https://substack.com/home/post/p-151985281?utm_campaign=post&utm_medium=web"
2024-11-29,11,2024,"biological sex","questions to ponder before you die - Substack","substack.com","substack.com","152290675","https://substack.com/home/post/p-152290675?utm_campaign=post&utm_medium=web"
2024-11-29,11,2024,"gender identity","SJSU Will Play In Final After 10th Circuit Rules Allegedly Trans Player Can Play - Substack","substack.com","substack.com","152328677","https://substack.com/home/post/p-152328677?utm_campaign=post&utm_medium=web"
2024-11-30,11,2024,"gender identity","Reflections on For Women Scotland v Scottish Government from the point of view of a ... - Substack","substack.com","substack.com","152363129","https://substack.com/home/post/p-152363129?utm_campaign=post&utm_medium=web"
2024-11-30,11,2024,"gender identity","The Long Distance Runner - by Dusty Masterson - Substack","substack.com","substack.com","152318949","https://substack.com/home/post/p-152318949?utm_campaign=post&utm_medium=web"
2024-12-01,12,2024,"biological sex","Inside The Lords: assisted dying, mental health orders and other moral conundrums","substack.com","substack.com","152371481","https://substack.com/home/post/p-152371481?utm_campaign=post&utm_medium=web"
2024-12-01,12,2024,"gender identity","Alpha News Interviews Matt Osborne About Leaving The Democrats Behind - Substack","substack.com","substack.com","152392289","https://substack.com/home/post/p-152392289?utm_campaign=post&utm_medium=web"
2024-12-02,12,2024,"biological sex","Return to sender - gender:hacked by Eliza Mondegreen - Substack","substack.com","substack.com","152263350","https://substack.com/home/post/p-152263350?utm_campaign=post&utm_medium=web"
2024-12-02,12,2024,"biological sex","A Week in the War on Women: Monday 25th November - Sunday 1st December - Substack","substack.com","substack.com","152163306","https://substack.com/home/post/p-152163306?utm_campaign=post&utm_medium=web"
2024-11-16,11,2024,"transgender","Providence Mayor Brett Smiley vows to protect the rights of transgender residents","steveahlquist.substack.com","steveahlquist","providence mayor brett smiley vows","https://steveahlquist.substack.com/p/providence-mayor-brett-smiley-vows"
2024-11-01,11,2024,"gender identity","Right-wing zealots are lying to you about Title IX and trans rights in Rhode Island","steveahlquist.substack.com","steveahlquist","right wing zealots are lying to you","https://steveahlquist.substack.com/p/right-wing-zealots-are-lying-to-you"
2024-09-25,9,2024,"gender identity","Central Falls mothers won't tolerate hate - Steve Ahlquist","steveahlquist.substack.com","steveahlquist","central falls mothers wont tolerate","https://steveahlquist.substack.com/p/central-falls-mothers-wont-tolerate"
2024-09-27,9,2024,"gender identity","Residents defend sound and proven trans and gender-diverse student policies in North Providence","steveahlquist.substack.com","steveahlquist","residents defend sound and proven","https://steveahlquist.substack.com/p/residents-defend-sound-and-proven"
2024-10-02,10,2024,"biological sex","How Tim Walz got free speech very wrong at the Vice Presidential Debate - Substack","substack.com","substack.com","149725451","https://substack.com/home/post/p-149725451?source=queue&autoPlay=false"
2024-09-04,9,2024,"biological sex","Comments - Equality, diversity and inclusion - A Lawyer Writes","rozenberg.substack.com","rozenberg","equality diversity and inclusion","https://rozenberg.substack.com/p/equality-diversity-and-inclusion/comments"
2024-09-08,9,2024,"transgender","The Womxn Project releases the Bodily Freedom Forever Index ahead of Tuesday's primary","steveahlquist.substack.com","steveahlquist","the womxn project releases the bodily","https://steveahlquist.substack.com/p/the-womxn-project-releases-the-bodily"
2024-09-09,9,2024,"transgender","Westerly School Committee moving forward with plan to edit district's transgender student policy","steveahlquist.substack.com","steveahlquist","westerly school committee moving","https://steveahlquist.substack.com/p/westerly-school-committee-moving"
2024-09-09,9,2024,"biological sex","Westerly School Committee moving forward with plan to edit district's transgender student policy","steveahlquist.substack.com","steveahlquist","westerly school committee moving","https://steveahlquist.substack.com/p/westerly-school-committee-moving"
2024-09-12,9,2024,"gender identity","Lincoln folks push back against anti-trans bigotry at school committee meeting - Steve Ahlquist","steveahlquist.substack.com","steveahlquist","lincoln folks push back against anti","https://steveahlquist.substack.com/p/lincoln-folks-push-back-against-anti"
2024-09-13,9,2024,"gender identity","East Providence turns out against anti-trans bigotry - Steve Ahlquist","steveahlquist.substack.com","steveahlquist","east providence turns out against","https://steveahlquist.substack.com/p/east-providence-turns-out-against"
2024-09-13,9,2024,"gender identity","Warwick defends their children from anti-trans bigots - Steve Ahlquist","steveahlquist.substack.com","steveahlquist","warwick defends their children from","https://steveahlquist.substack.com/p/warwick-defends-their-children-from"
2024-09-15,9,2024,"gender identity","Judicial Notice (09.15.24): Things That Make You Go Hmmm","davidlat.substack.com","davidlat","nabanita nag judge pauline newman ballard spahr womble bond law firm mergers alexandra walsh","https://davidlat.substack.com/p/nabanita-nag-judge-pauline-newman-ballard-spahr-womble-bond-law-firm-mergers-alexandra-walsh"
2024-09-18,9,2024,"transgender","Westerly School Committee begins process of rewriting transgender student policy","steveahlquist.substack.com","steveahlquist","westerly school committee begins","https://steveahlquist.substack.com/p/westerly-school-committee-begins"
2024-09-18,9,2024,"gender identity","Westerly School Committee begins process of rewriting transgender student policy","steveahlquist.substack.com","steveahlquist","westerly school committee begins","https://steveahlquist.substack.com/p/westerly-school-committee-begins"
2024-08-18,8,2024,"gender identity","Judicial Notice (08.18.24): On The Move - by David Lat","davidlat.substack.com","davidlat","camille vasquez sheppard mullin skadden arps","https://davidlat.substack.com/p/camille-vasquez-sheppard-mullin-skadden-arps"
2024-08-26,8,2024,"gender identity","Anti-trans student activists warmly received in North Smithfield - Steve Ahlquist","steveahlquist.substack.com","steveahlquist","anti trans student activists warmly","https://steveahlquist.substack.com/p/anti-trans-student-activists-warmly"
2024-08-26,8,2024,"transgender","Anti-trans student activists warmly received in North Smithfield - Steve Ahlquist","steveahlquist.substack.com","steveahlquist","anti trans student activists warmly","https://steveahlquist.substack.com/p/anti-trans-student-activists-warmly"
2024-08-07,8,2024,"gender identity","Foster-Glocester School Committee under pressure to repeal policy that protects trans students","steveahlquist.substack.com","steveahlquist","foster glocester school committee","https://steveahlquist.substack.com/p/foster-glocester-school-committee"
2024-08-15,8,2024,"biological sex","West Warwick joins long list of communities rejecting anti-trans hate - Steve Ahlquist","steveahlquist.substack.com","steveahlquist","west warwick joins long list of communities","https://steveahlquist.substack.com/p/west-warwick-joins-long-list-of-communities"
2024-07-15,7,2024,"transgender","Book banner Jeffrey LeBlanc is running for Smithfield School Committee - Steve Ahlquist","steveahlquist.substack.com","steveahlquist","book banner jeffrey leblanc is running","https://steveahlquist.substack.com/p/book-banner-jeffrey-leblanc-is-running"
2024-07-15,7,2024,"gender identity","Book banner Jeffrey LeBlanc is running for Smithfield School Committee - Steve Ahlquist","steveahlquist.substack.com","steveahlquist","book banner jeffrey leblanc is running","https://steveahlquist.substack.com/p/book-banner-jeffrey-leblanc-is-running"
2024-06-28,6,2024,"gender identity","Cumberland, a leader in protecting trans students, resists hate and updates policy","steveahlquist.substack.com","steveahlquist","cumberland a leader in protecting","https://steveahlquist.substack.com/p/cumberland-a-leader-in-protecting"
2026-02-16,2,2026,"gender ideology","Canadian school shooter: Online radicalization, nihilism, gun culture, and gender identity","riedmanreport.substack.com","riedmanreport","canadian school shooter online radicalization","https://riedmanreport.substack.com/p/canadian-school-shooter-online-radicalization"
2025-12-28,12,2025,"gender ideology","Sex and Gender in New Zealand Politics - Substack","substack.com","substack.com","182382723","https://substack.com/home/post/p-182382723?source=queue"
2026-01-02,1,2026,"gender ideology","Daughters and Destroyers - by Jenny Nabben - The Glinner Update","grahamlinehan.substack.com","grahamlinehan","daughters and destroyers","https://grahamlinehan.substack.com/p/daughters-and-destroyers"
2026-01-02,1,2026,"gender ideology","When the Government Polices Words Instead of Protecting Children","mitchthelawyer.substack.com","mitchthelawyer","when the government polices words","https://mitchthelawyer.substack.com/p/when-the-government-polices-words"
2026-01-04,1,2026,"gender ideology","Nutmeg's week: Lexi Secker, James Rennie, David Tennant - The Glinner Update","grahamlinehan.substack.com","grahamlinehan","nutmegs week lexi secker james rennie","https://grahamlinehan.substack.com/p/nutmegs-week-lexi-secker-james-rennie"
2026-01-10,1,2026,"gender ideology","A Queer Life Is A Human Life - by Gillian Branstetter - The Autonomy","autonomy.substack.com","autonomy","a queer life is a human life","https://autonomy.substack.com/p/a-queer-life-is-a-human-life"
2026-01-18,1,2026,"gender ideology","On banning Plato - Ruby's Studio","substack.com","substack.com","184758658","https://substack.com/home/post/p-184758658?source=queue"
2026-01-23,1,2026,"gender ideology","JD Vance Hints that U.S. Will Stop Funding Contraception Abroad - Jessica Valenti | Substack","jessica.substack.com","jessica","jd vance hints that us will stop","https://jessica.substack.com/p/jd-vance-hints-that-us-will-stop"
2026-01-28,1,2026,"gender ideology","The Trump Regime's Misogyny is Not Exclusive To Nor Deadly Only to Women - The Contrarian","contrarian.substack.com","contrarian","the trump regimes misogyny is not","https://contrarian.substack.com/p/the-trump-regimes-misogyny-is-not"
2026-02-02,2,2026,"gender ideology","I Report for The Free Press: ""A Legal First That Could Change Gender Medicine""","benryan.substack.com","benryan","i report for the free press a legal","https://benryan.substack.com/p/i-report-for-the-free-press-a-legal?utm_source=substack&utm_medium=email&utm_content=share&action=share"
2025-07-25,7,2025,"gender ideology","Executive Functions Roundup","executivefunctions.substack.com","executivefunctions","executive functions roundup 2bd","https://executivefunctions.substack.com/p/executive-functions-roundup-2bd"
2025-07-30,7,2025,"gender ideology","Executive Functions Roundup","executivefunctions.substack.com","executivefunctions","executive functions roundup ff0","https://executivefunctions.substack.com/p/executive-functions-roundup-ff0"
2025-08-01,8,2025,"gender ideology","Executive Functions Roundup","executivefunctions.substack.com","executivefunctions","executive functions roundup 809","https://executivefunctions.substack.com/p/executive-functions-roundup-809"
2025-08-04,8,2025,"gender ideology","Executive Functions Roundup","executivefunctions.substack.com","executivefunctions","executive functions roundup 6b5","https://executivefunctions.substack.com/p/executive-functions-roundup-6b5"
2025-08-08,8,2025,"gender ideology","Executive Functions Roundup","executivefunctions.substack.com","executivefunctions","executive functions roundup b4f","https://executivefunctions.substack.com/p/executive-functions-roundup-b4f"
2025-11-24,11,2025,"gender ideology","The Gender Resistance Gathers Pace in Australia - The Glinner Update","grahamlinehan.substack.com","grahamlinehan","the gender resistance gathers pace","https://grahamlinehan.substack.com/p/the-gender-resistance-gathers-pace"
2025-02-02,2,2025,"transgenderism","Our Wins Of The Week - Substack","substack.com","substack.com","156186173","https://substack.com/home/post/p-156186173?utm_campaign=post&utm_medium=web"
2025-02-02,2,2025,"gender ideology","Elite Sci-Fi Writers Workshop That Once Had George R.R. Martin and Neil Gaiman Teaching ...","substack.com","substack.com","156307202","https://substack.com/home/post/p-156307202?utm_campaign=post&utm_medium=web"
2025-02-02,2,2025,"gender ideology","Implementing the Executive Order on Sex and Gender - Substack","substack.com","substack.com","156301249","https://substack.com/home/post/p-156301249?utm_campaign=post&utm_medium=web"
2025-02-03,2,2025,"gender ideology","More Than a Women's Issue - by Genspect - Substack","substack.com","substack.com","154822006","https://substack.com/home/post/p-154822006?utm_campaign=post&utm_medium=web"
2025-02-03,2,2025,"gender ideology","Biological Reality vs. Gender Ideology - Substack","substack.com","substack.com","153865842","https://substack.com/home/post/p-153865842?utm_campaign=post&utm_medium=web"
2025-02-03,2,2025,"gender confusion","A Week in the War on Women: Monday 27th January - Sunday 2nd February - Substack","substack.com","substack.com","155655791","https://substack.com/home/post/p-155655791?utm_campaign=post&utm_medium=web"
2025-02-04,2,2025,"gender ideology","A chat with Yvonne van Dongen, a longtime Kiwi journo and terf. - Substack","substack.com","substack.com","156399569","https://substack.com/home/post/p-156399569?utm_campaign=post&utm_medium=web"
2025-02-05,2,2025,"transgenderism","Hugo Award Finalist Fantasy Author Marie Brennan Promotes Child Grooming - Substack","substack.com","substack.com","156538015","https://substack.com/home/post/p-156538015?utm_campaign=post&utm_medium=web"
2025-02-05,2,2025,"gender confusion","It's Not Your Job to Take a Political Position, No Matter How Much You Disagree with the Policies","substack.com","substack.com","156540881","https://substack.com/home/post/p-156540881?utm_campaign=post&utm_medium=web"
2025-02-06,2,2025,"transgenderism","The Non-Binary Utopia that wasn't - by Anon. - Substack","substack.com","substack.com","156582973","https://substack.com/home/post/p-156582973?utm_campaign=post&utm_medium=web"
2025-02-06,2,2025,"transgenderism","The Skinny on Vegetable Fats vs Beef Tallow - by John Klar - Substack","substack.com","substack.com","155724422","https://substack.com/home/post/p-155724422?utm_campaign=post&utm_medium=web"
2025-02-06,2,2025,"transgenderism","Choose life. - by Paul Boonefaes - Paul's Newsletter - Substack","substack.com","substack.com","156585369","https://substack.com/home/post/p-156585369?utm_campaign=post&utm_medium=web"
2025-02-07,2,2025,"transgenderism","Joe's Transgender Obsession Revealed - Substack","substack.com","substack.com","156642138","https://substack.com/home/post/p-156642138?utm_campaign=post&utm_medium=web"
2025-02-08,2,2025,"transgenderism","All Aboard The Transgender Death Cult Tugboat, Destination Unknown - Substack","substack.com","substack.com","156631748","https://substack.com/home/post/p-156631748?utm_campaign=post&utm_medium=web"
2025-02-09,2,2025,"gender ideology","Sunday Supplement - Monday Night Reads with Polly Clark - Substack","substack.com","substack.com","156779212","https://substack.com/home/post/p-156779212?utm_campaign=post&utm_medium=web"
2025-02-10,2,2025,"gender ideology","Boys Want Better Relationships With Their Teachers. What Can We Do About it? - Substack","substack.com","substack.com","156749713","https://substack.com/home/post/p-156749713?utm_campaign=post&utm_medium=web"
2025-02-10,2,2025,"gender ideology","Government Contracting Gets Harder - by Loren Feldman - Substack","substack.com","substack.com","156857393","https://substack.com/home/post/p-156857393?utm_campaign=post&utm_medium=web"
2025-02-10,2,2025,"transgenderism","The Democrat Machine Is Sputtering Like An EV In Need Of A Charged - Substack","substack.com","substack.com","156870288","https://substack.com/home/post/p-156870288?utm_campaign=post&utm_medium=web"
